playerID,awardCount,homeRunsPerYear,yearsPlayed,runsAllowed,yearsRetired,totalGames,managersWins,class
aardsda01,0,0.0000,11.3863,169,7.2932,331,0,FALSE
aaronha01,16,96.6635,22.4904,0,46.2055,3298,0,TRUE
aaronto01,0,10.7726,9.4685,0,51.2301,437,0,FALSE
aasedo01,0,0.0000,13.1973,503,32.1973,448,0,FALSE
abadan01,0,0.2178,4.5918,0,16.6603,15,0,FALSE
abadfe01,0,0.0000,9.1753,143,3.1918,384,0,FALSE
abadijo01,0,32.4412,0.1233,0,147.5890,12,0,FALSE
abbated01,0,27.2331,13.0356,0,112.3014,855,0,FALSE
abbeybe01,0,4.9071,4.2795,442,126.2849,79,0,FALSE
abbeych01,0,76.5395,4.0110,3,125.3808,452,0,FALSE
abbotco01,0,0.0000,0.3260,0,1.1781,0,0,FALSE
abbotda01,0,0.0000,0.0932,14,132.6274,3,0,FALSE
abbotfr01,0,19.9319,2.4082,0,117.2904,160,0,FALSE
abbotgl01,0,0.0000,11.0356,707,38.3534,248,0,FALSE
abbotje01,0,19.0397,4.3068,0,21.2000,233,0,FALSE
abbotji01,2,0.0000,10.2904,880,23.3945,263,0,TRUE
abbotku01,0,35.9083,7.6027,0,21.6630,702,0,FALSE
abbotky01,0,0.4033,4.9589,112,26.3014,57,0,FALSE
abbotod01,0,20.8551,0.0959,0,112.2192,22,0,FALSE
abbotpa01,0,0.1431,13.9726,421,18.3425,162,0,FALSE
aberal01,0,0.7148,6.9945,205,65.2795,168,0,FALSE
abercda01,0,0.0000,0.0000,0,151.2274,1,0,FALSE
abercre01,0,26.1286,2.4877,0,14.1973,180,0,FALSE
abernbi01,0,0.0000,0.0000,3,70.2384,1,0,FALSE
abernbr01,0,22.7390,4.2658,0,17.1973,232,0,FALSE
abernte01,0,0.0000,1.6110,26,78.6575,7,0,FALSE
abernte02,2,0.6865,17.4795,513,50.2164,681,0,FALSE
abernwo01,0,0.0000,0.7205,19,75.6904,16,0,FALSE
aberscl01,0,13.8045,1.8110,0,73.6274,63,0,FALSE
ablesha01,0,0.0000,5.6740,51,111.6658,14,0,FALSE
abnersh01,0,17.5404,5.0740,0,30.1945,392,0,FALSE
abramca01,0,36.4007,7.0603,0,66.6219,567,0,FALSE
abramge01,0,0.0000,0.0411,5,99.6603,3,0,FALSE
abregjo01,0,0.0000,0.0795,18,37.2000,6,0,FALSE
abreual01,0,0.0000,1.1479,0,1.1808,0,0,FALSE
abreubo01,2,80.3433,18.0849,0,8.1945,2425,0,FALSE
abreubr01,0,0.0000,0.1644,1,3.1890,7,0,FALSE
abreujo01,0,18.4843,0.2164,0,80.4603,9,0,FALSE
abreujo02,2,87.7958,5.5014,0,3.1890,901,0,FALSE
abreuju01,0,0.0000,0.0795,2,11.2000,7,0,FALSE
abreuto01,0,8.4852,7.1890,0,8.3644,224,0,FALSE
abreuwi01,0,0.0000,2.9699,39,13.3753,38,0,FALSE
abstebi01,0,14.6433,3.6877,0,112.5890,170,0,FALSE
accarje01,0,0.0000,7.4055,143,10.1973,262,0,FALSE
aceveal01,0,0.0000,5.7562,172,8.5178,204,0,FALSE
acevedo01,0,0.0000,0.2849,0,1.1753,0,0,FALSE
acevejo01,0,0.4670,4.2822,246,17.1973,104,0,FALSE
aceveju01,0,0.4836,8.2712,316,19.3507,367,0,FALSE
achteaj01,0,0.0000,2.0795,30,6.1836,45,0,FALSE
ackerji01,0,0.2175,9.1945,447,30.4986,467,0,FALSE
ackerto01,0,2.9247,3.4192,181,63.2548,153,0,FALSE
ackledu01,0,52.6911,4.9534,0,6.5260,635,0,FALSE
acklefr01,0,0.0000,0.6329,10,58.6164,5,0,FALSE
acostcy01,0,0.0000,2.9178,65,47.6219,107,0,FALSE
acosted01,0,0.4815,2.0767,71,50.2055,57,0,FALSE
acostjo01,0,2.2359,1.7890,119,100.6384,55,0,FALSE
acostma01,0,0.0000,5.1479,122,10.1808,233,0,FALSE
acostme01,0,10.6736,5.2466,0,104.3315,180,0,FALSE
acrema01,0,0.0000,2.9945,75,25.5918,114,0,FALSE
actama99,0,0.0000,0.0000,0,0.0000,0,890,FALSE
acunaro01,0,144.7331,1.4164,0,3.2027,267,0,FALSE
adairbi99,0,0.0000,0.0000,0,0.0000,0,10,FALSE
adairje01,0,32.3796,11.6740,0,52.6301,1167,0,FALSE
adairji01,0,234.3750,0.0384,0,91.3096,18,0,FALSE
adamecr01,0,6.1864,5.1726,0,3.1890,176,0,FALSE
adamewi01,0,82.5837,1.3562,0,3.1890,237,0,FALSE
adamja01,0,0.0000,1.4027,30,3.1890,54,0,FALSE
adamsac01,0,1.7902,5.0274,247,76.6712,302,0,FALSE
adamsau01,0,0.0000,4.9863,57,3.4219,68,0,FALSE
adamsau02,0,0.0000,2.1863,18,3.2110,38,0,FALSE
adamsba01,2,3.8861,20.3288,1129,96.3863,482,0,TRUE
adamsbe01,0,4.0727,9.0849,0,103.2603,267,0,FALSE
adamsbo01,0,370.3704,0.0027,5,97.2685,2,0,FALSE
adamsbo02,0,0.0000,0.9753,11,90.2795,5,0,FALSE
adamsbo03,0,45.3753,13.0247,0,63.6685,1281,0,TRUE
adamsbo04,0,9.0131,0.2219,0,45.2164,15,0,FALSE
adamsbu01,0,33.5387,8.4082,0,75.2603,576,0,FALSE
adamsch01,0,0.0000,1.1479,32,3.1945,16,0,FALSE
adamsda01,0,0.7419,1.3479,87,107.2685,47,0,FALSE
adamsda02,0,26.6454,0.3753,0,9.1918,44,0,FALSE
adamsdi01,0,25.0766,0.3589,0,75.2411,37,0,FALSE
adamsdo01,0,15.8730,0.0630,0,53.2164,8,0,FALSE
adamsge01,0,0.0000,0.0192,0,143.5562,4,0,FALSE
adamsgl01,0,20.4799,7.4219,0,40.2027,661,0,FALSE
adamshe01,0,19.9928,1.9507,0,72.3178,95,0,FALSE
adamsji01,0,0.0000,0.0000,0,132.7151,1,0,FALSE
adamsjo01,0,0.0000,0.0000,6,120.6959,1,0,FALSE
adamsjo02,0,0.0000,2.0438,66,24.6301,44,0,FALSE
adamska01,0,0.0000,1.4301,72,107.2767,30,0,FALSE
adamsla01,0,7.3490,4.0822,0,4.1863,117,0,FALSE
adamsma01,0,39.3786,7.3644,0,3.1890,818,0,FALSE
adamsmi01,0,0.5399,1.8521,22,53.6192,11,0,FALSE
adamsmi02,0,4.5965,5.8740,0,44.3973,100,0,FALSE
adamsmi03,0,0.0000,10.3425,122,8.2219,410,0,FALSE
adamsre01,0,0.0000,0.1589,12,76.4822,8,0,FALSE
adamsri01,0,4.6795,0.2137,30,117.2658,11,0,FALSE
adamsri02,0,11.4473,3.0575,0,37.1945,120,0,FALSE
adamsri03,0,0.0000,0.3205,0,1.1753,0,0,FALSE
adamsru01,0,25.9083,4.8247,0,13.4438,286,0,FALSE
adamsry01,0,26.9300,0.3342,0,11.2219,29,0,FALSE
adamssp01,0,70.0933,12.0411,0,88.2438,1424,0,TRUE
adamssp02,0,13.7100,4.4493,0,95.2438,180,0,FALSE
adamste01,0,0.2043,9.7918,448,17.5507,574,0,FALSE
adamswi01,0,0.5564,7.1890,172,103.3205,65,0,FALSE
adamswi02,0,0.0000,1.1753,92,25.3288,25,0,FALSE
adcocjo01,0,50.0240,16.4521,0,56.2192,1959,162,FALSE
adcocna01,0,0.0000,4.3233,64,7.3699,56,0,FALSE
addisbo01,0,25.1726,2.7808,0,69.5315,208,0,FALSE
adducji01,0,1.8727,5.8740,0,33.3863,70,0,FALSE
adducji02,0,8.3468,5.7507,0,3.5178,151,0,FALSE
addybo01,0,35.3324,6.4247,0,145.2630,276,31,FALSE
adelljo01,0,0.0000,1.1041,0,1.2356,0,0,FALSE
adenhni01,0,0.0000,0.9370,12,13.6712,4,0,FALSE
aderhmo01,0,5.9483,6.0521,0,77.2356,106,0,FALSE
adkinde01,0,0.2840,7.0411,69,73.2274,38,0,FALSE
adkindi01,0,740.7407,0.0027,0,80.2658,3,0,FALSE
adkindo01,0,0.7900,1.2658,28,119.2685,6,0,FALSE
adkingr01,0,6.0831,1.4795,211,93.2329,76,0,FALSE
adkinhe01,0,0.0000,0.0000,0,127.2822,1,0,FALSE
adkinjo01,0,0.0000,5.1260,75,14.2000,119,0,FALSE
adkinst01,0,0.0000,0.0575,18,32.1973,5,0,FALSE
adlemti01,0,1.4427,1.3863,111,5.2164,43,0,FALSE
adlesda01,0,1.6709,5.3863,0,54.2247,106,0,FALSE
adonjo01,0,0.0000,0.0000,0,1.1753,0,0,FALSE
adriaeh01,0,22.1162,6.0137,3,3.2356,422,0,FALSE
afenitr01,0,0.8291,4.8247,0,30.4274,45,0,FALSE
affelje01,0,0.0000,13.5041,455,7.1781,774,0,FALSE
agbaybe01,0,33.8177,4.2877,0,20.2000,383,0,FALSE
ageeto01,3,50.4881,11.0521,0,49.2164,1129,0,TRUE
agganha01,0,57.1680,1.1370,0,67.5589,157,0,FALSE
aglerjo01,0,40.2971,3.0027,0,107.2521,234,0,FALSE
agnewsa01,0,16.2257,6.4712,0,103.2603,563,0,FALSE
agostju01,0,0.0000,11.7890,313,29.4849,543,0,FALSE
agrazda01,0,0.0000,0.2795,43,3.2000,15,0,FALSE
aguaylu01,0,15.0188,9.4548,0,33.2055,568,0,FALSE
aguilch01,0,6.4427,4.0356,0,14.4164,149,0,FALSE
aguilje01,0,29.9362,5.3781,0,3.1890,448,0,FALSE
aguilmi01,0,0.0000,0.1205,0,1.2329,0,0,FALSE
aguilri01,0,0.7871,15.2466,568,22.2630,737,0,TRUE
aguirha01,0,0.9461,14.7973,562,52.4877,447,0,FALSE
ahearch01,0,0.0000,0.0000,0,142.5589,1,0,FALSE
ahearpa01,0,0.0000,0.0438,13,27.4548,4,0,FALSE
ahmedni01,0,47.1949,5.2548,0,3.1890,613,0,FALSE
aikenwi01,0,37.8583,7.9507,0,37.6356,774,0,FALSE
aingeda01,0,24.3330,2.3425,0,41.2329,211,0,FALSE
ainsmed01,1,21.4200,13.9589,2,98.4438,1078,0,FALSE
ainswku01,0,0.3717,2.6904,78,18.5753,30,0,FALSE
aitchra01,0,0.9586,4.1726,98,107.5370,34,0,FALSE
aitonge01,0,12.5786,0.0795,0,110.4329,10,0,FALSE
akejo01,0,5.7045,0.1753,0,138.4849,13,0,FALSE
akerfda01,0,0.0000,4.9205,146,31.4521,125,0,FALSE
akerja01,1,0.2882,10.4082,312,48.2247,496,0,TRUE
akersbi01,0,22.1845,2.8849,0,90.4219,174,0,FALSE
akersje01,0,0.0000,0.0575,17,110.6082,5,0,FALSE
akinke01,0,0.0000,1.1068,0,1.2055,0,0,FALSE
akiyash01,0,0.0000,1.1479,0,1.2219,0,0,FALSE
alanirj01,0,0.0000,0.4630,17,3.1918,12,0,FALSE
albagi01,0,0.0000,0.0137,2,34.6027,3,0,FALSE
albaljo01,0,0.0000,4.8767,40,10.3863,66,0,FALSE
albanjo01,0,0.0000,0.1452,3,64.2849,6,0,FALSE
alberan01,0,0.0000,4.1534,73,5.1863,26,0,FALSE
alberbu01,0,17.3913,0.0575,0,44.2192,6,0,FALSE
albercy01,0,0.0000,0.0685,22,112.2274,4,0,FALSE
albergu01,0,8.3814,7.3973,0,131.2932,120,0,FALSE
alberha01,0,17.5127,4.3397,2,3.1890,242,0,FALSE
alberjo01,0,0.0000,2.2767,57,25.3534,27,0,FALSE
alberma01,0,0.0758,13.1863,399,3.1918,616,0,FALSE
albieoz01,0,111.4915,2.1616,0,3.1890,375,0,FALSE
albosed01,0,0.0000,5.0603,43,76.2521,19,0,FALSE
albreed01,0,0.0000,0.5644,10,72.6630,3,0,FALSE
albrija01,0,47.6190,0.1890,0,75.4137,41,0,FALSE
albural01,0,0.0000,6.4658,88,5.1863,264,0,FALSE
alburvi01,0,0.0000,3.1397,194,46.2247,102,0,FALSE
alcaljo01,0,0.0000,0.0137,0,3.1973,2,0,FALSE
alcalsa01,0,4.1087,1.4603,138,45.2274,68,0,FALSE
alcanar01,0,16.5171,3.0877,0,5.3288,167,0,FALSE
alcanis01,0,6.9480,2.1589,0,20.3041,51,0,FALSE
alcanra01,0,0.0000,1.0658,39,5.1890,13,0,FALSE
alcansa01,0,0.9656,2.0712,113,3.1890,46,0,FALSE
alcanse01,0,0.0000,1.0740,0,1.1753,0,0,FALSE
alcanvi01,0,0.0000,2.0658,40,3.1890,79,0,FALSE
alcarlu01,0,10.9721,2.7342,0,52.5342,115,0,FALSE
alcocsc01,0,41.7101,0.2877,0,108.4192,54,0,FALSE
alderda01,0,0.0000,0.7973,30,78.4740,16,0,FALSE
aldremi01,0,26.7687,10.3479,0,26.2027,930,0,FALSE
aldresc01,0,0.0000,9.7260,356,22.5370,229,0,FALSE
aldrico01,0,0.1130,8.8521,0,12.4137,13,0,FALSE
aldrija01,0,0.0000,2.8932,62,32.6356,62,0,FALSE
aldrivi01,0,4.0419,11.3808,785,94.3342,248,0,FALSE
alenoch01,0,10.1142,3.3616,0,78.2548,118,0,FALSE
alexabo01,0,0.0000,2.4521,13,65.2493,9,0,FALSE
alexada01,0,83.0875,4.4411,0,89.2630,662,0,FALSE
alexado01,0,1.0400,18.2685,1541,33.2137,562,0,TRUE
alexaga01,0,27.9371,6.0493,0,41.2164,432,0,FALSE
alexage01,0,0.0000,1.8082,67,30.4548,36,0,FALSE
alexahu01,0,0.0000,0.1041,0,85.2630,7,0,FALSE
alexama01,0,13.6737,8.1178,0,41.2027,374,0,FALSE
alexama02,0,11.8271,14.0356,5,16.2000,594,0,FALSE
alexani01,0,8.2953,0.2411,0,138.3479,23,0,FALSE
alexape01,21,8.0496,19.1315,1851,92.5890,703,0,TRUE
alexasc01,0,0.0000,3.7589,68,3.5068,180,0,FALSE
alexaty01,0,0.0000,0.2384,30,3.1918,13,0,FALSE
alexawa01,0,4.9816,5.2192,0,105.3151,162,0,FALSE
alexyaj01,0,0.0000,0.0795,0,1.1890,0,0,FALSE
alfarja01,0,16.5837,0.0603,0,18.1918,7,0,FALSE
alfarjo01,0,29.8694,3.0466,0,3.1890,273,0,FALSE
alfonan01,2,0.0000,10.2740,296,15.2137,592,0,FALSE
alfoned01,2,69.7850,11.1342,0,16.4986,1506,0,FALSE
alfonel01,0,8.3299,5.2822,0,11.2384,193,0,FALSE
alforan01,0,2.5376,2.3644,0,3.1890,33,0,FALSE
alicelu01,0,38.1767,14.4329,0,20.2110,1341,0,FALSE
allanan01,0,15.2741,9.4932,0,27.1973,512,0,FALSE
allarbr01,0,0.0000,1.8411,52,41.5178,19,0,FALSE
allarko01,0,0.8670,1.1534,38,3.2000,12,0,FALSE
allenau01,0,10.6581,0.3753,0,3.2000,34,0,FALSE
allenbe01,0,31.1733,11.4521,0,49.2466,1139,0,TRUE
allenbo01,0,33.3883,10.1233,0,122.5973,607,179,FALSE
allenbo02,0,54.7445,0.0548,0,103.3123,9,0,FALSE
allenbo03,0,28.0899,0.0356,12,85.2356,3,0,FALSE
allenbo04,0,0.0000,6.4575,152,55.2301,204,0,FALSE
allenbr01,0,16.2057,2.7151,0,10.5836,116,0,FALSE
allench01,0,16.5541,6.1616,0,17.5233,267,0,FALSE
allenco01,0,0.0000,6.9041,179,3.4822,481,0,FALSE
allendi01,5,79.6221,13.8027,0,45.4959,1749,0,TRUE
allendu01,0,19.8334,0.2521,0,22.1945,27,0,FALSE
allenet01,0,51.8221,12.0219,0,84.5260,1281,0,FALSE
allenfr01,0,4.2528,5.4082,411,105.2849,181,0,FALSE
allenga01,0,17.8661,6.3808,0,37.3123,416,0,FALSE
allengr01,0,35.1519,2.0767,0,3.1890,205,0,FALSE
allenha01,0,31.5900,0.2849,0,150.4247,23,0,FALSE
allenha02,0,14.7361,7.0575,0,49.2219,389,0,FALSE
allenhe01,0,0.0000,0.0000,0,138.6493,1,0,FALSE
allenho01,0,0.0000,0.2849,0,103.2630,4,0,FALSE
allenja01,0,66.3507,0.2110,0,143.4849,27,0,FALSE
allenja02,0,66.6280,0.3452,0,39.2822,86,0,FALSE
allenje01,0,54.3993,2.8493,0,23.5397,342,0,FALSE
allenjo01,0,0.0000,0.0000,4,108.5863,1,0,FALSE
allenjo02,4,6.5881,12.4466,924,78.2466,365,0,TRUE
allenki01,0,9.3110,1.0740,0,41.2137,42,0,FALSE
allenll01,0,0.3387,5.9041,183,47.3945,159,0,FALSE
allenlo01,0,6.4020,0.1562,20,3.3151,9,0,FALSE
allenlu01,0,2.3549,0.8493,0,19.4027,8,0,FALSE
allenmy01,0,17.9573,4.9562,16,134.5205,161,0,FALSE
allenne01,0,0.2874,10.4384,464,33.2356,434,0,FALSE
allenni01,0,6.3789,6.4274,0,102.2466,216,0,FALSE
allenpe01,0,0.0000,0.0000,0,129.4247,1,0,FALSE
allenro01,0,72.9927,0.0274,0,50.3260,7,0,FALSE
allenro02,0,1.4563,5.4932,0,34.2000,31,0,FALSE
allensl01,0,11.7739,0.2548,0,112.4137,14,0,FALSE
alleyge01,4,43.8875,10.0712,0,49.2247,1195,0,TRUE
allgeni01,0,0.0000,0.0000,0,1.4301,0,0,FALSE
alliebo01,0,10.0680,0.3973,0,47.2219,21,0,FALSE
alliega01,0,83.5532,0.4548,0,68.2411,121,0,FALSE
allisan01,0,19.6721,0.4575,0,150.2247,23,0,FALSE
allisar01,0,19.5305,5.4274,0,146.2658,174,0,FALSE
allisbi01,0,41.4938,0.1205,0,150.5233,5,0,FALSE
allisbo01,1,67.3376,12.0438,0,52.2219,1541,0,FALSE
allisda01,0,0.0000,0.1123,9,31.5616,11,0,FALSE
allisdo01,0,19.3485,12.1973,5,139.4932,345,23,TRUE
allisma01,0,1.5488,1.9370,135,109.3699,45,0,FALSE
allismi01,0,3.9905,3.7589,0,105.5096,49,0,FALSE
allrebe01,0,10.5714,1.7973,0,31.4712,65,0,FALSE
almadme01,0,59.8437,6.0658,0,83.2384,646,0,FALSE
almanar01,0,0.0000,5.9808,123,17.3918,254,0,FALSE
almanca01,0,0.0000,7.6575,134,17.6137,210,0,FALSE
almeira01,0,15.6778,2.0411,0,109.4603,102,0,FALSE
almonab01,0,23.2137,6.0740,0,3.2000,369,0,FALSE
almonbi01,0,28.2777,13.7918,0,34.5014,1236,0,FALSE
almoned01,0,0.0000,0.1781,15,19.2521,12,0,FALSE
almoner01,0,1.8665,9.6438,0,11.6247,55,0,FALSE
almonhe01,0,0.0000,4.1781,36,19.2027,50,0,FALSE
almonmi01,0,0.0000,3.0795,17,4.1890,19,0,FALSE
almonye01,0,0.0000,1.2740,27,3.1890,42,0,FALSE
almonzo01,0,9.8894,1.1123,0,8.3589,47,0,FALSE
almoral01,0,47.1356,3.3096,0,3.1918,461,0,FALSE
alomalu01,0,0.5940,3.3671,98,69.3151,116,0,FALSE
alomaro01,21,92.0433,16.3836,0,18.2630,2379,0,TRUE
alomasa01,0,39.7173,14.0493,0,44.2137,1481,0,FALSE
alomasa02,3,27.3526,19.0110,0,15.1945,1377,6,TRUE
alonspe01,0,203.2360,0.5068,0,3.1890,161,0,FALSE
alonsyo01,0,43.0512,9.0822,0,3.1890,1072,0,FALSE
aloufe01,1,61.9976,15.8877,0,48.6521,2082,2054,TRUE
alouje01,0,27.8902,16.0630,0,43.2164,1380,0,TRUE
alouma01,1,56.7582,13.7425,0,48.4932,1667,0,TRUE
aloumo01,5,61.9979,17.8877,0,14.4986,1942,0,TRUE
alperwh01,0,38.5723,3.4740,0,113.2548,450,0,FALSE
alstode01,0,14.1748,3.3863,0,42.2000,189,0,FALSE
alstoga01,0,0.0000,0.0329,6,26.4849,6,0,FALSE
alstoto01,0,8.6560,3.4658,0,65.2301,91,0,FALSE
alstowa01,0,0.0000,0.0000,0,86.2493,1,3658,TRUE
altampo01,0,0.4796,2.0849,43,38.5205,65,0,FALSE
altavda01,0,0.0000,3.0904,44,3.1890,95,0,FALSE
altener01,0,0.0000,0.2027,27,102.5041,14,0,FALSE
altenje01,0,4.5627,0.6575,0,105.6274,19,0,FALSE
altheaa01,0,27.3656,5.1890,1,3.2904,359,0,FALSE
altizda01,0,39.8609,5.1178,0,111.4849,514,0,FALSE
altmage01,0,48.2340,8.4795,0,55.2192,991,0,FALSE
altobjo01,0,4.1723,6.4712,0,61.2219,166,844,FALSE
altroni01,0,1.4757,35.2384,600,89.2411,230,0,TRUE
altuvjo01,10,89.5122,8.2000,0,3.1890,1243,0,FALSE
alusige01,0,12.3701,6.0630,0,58.2164,298,0,FALSE
alvarab01,0,0.0000,1.8301,13,16.5562,4,0,FALSE
alvarcl01,0,30.3951,0.0329,0,22.1945,2,0,FALSE
alvarda01,0,0.0000,2.8192,31,5.4438,56,0,FALSE
alvarda02,0,3.2982,0.9096,0,6.3699,14,0,FALSE
alvared01,0,0.0000,1.1616,0,1.1753,0,0,FALSE
alvarga01,0,9.6631,2.2767,0,22.1973,92,0,FALSE
alvarhe01,0,0.8136,6.1452,268,5.1863,95,0,FALSE
alvarjo01,0,0.0000,7.7342,56,33.4740,99,0,FALSE
alvarjo02,0,0.0000,6.3096,152,3.1890,351,0,FALSE
alvarjo03,0,0.0000,2.3096,51,3.2877,141,0,FALSE
alvarju01,0,0.0000,3.7562,36,19.5233,80,0,FALSE
alvarlu01,0,13.4370,8.6329,0,45.6329,463,0,FALSE
alvaror01,0,1.4300,2.7973,0,46.4986,25,0,FALSE
alvaros01,0,19.6232,1.0192,0,63.6575,95,0,FALSE
alvarpe01,1,45.6096,8.0027,0,4.4795,910,0,FALSE
alvarrj01,0,0.0000,1.0712,24,7.1918,31,0,FALSE
alvarro01,0,0.9865,2.0274,0,60.2301,17,0,FALSE
alvarta01,0,0.9012,1.1096,40,26.2027,19,0,FALSE
alvarto01,0,5.2829,2.0822,0,18.1863,38,0,FALSE
alvarvi01,0,0.0000,1.0740,13,19.2932,9,0,FALSE
alvarwi01,0,0.3706,16.1918,857,17.2000,355,0,FALSE
alvaryo01,0,189.0482,0.3068,0,3.1890,87,0,FALSE
alvisma01,0,52.3027,8.0493,0,52.2274,1013,0,FALSE
alvorbi01,0,15.7423,8.1945,0,129.4986,265,0,FALSE
alyeabr01,0,14.1527,7.0658,0,50.2082,371,0,FALSE
alzolad01,0,0.0000,0.2137,10,3.2521,4,0,FALSE
amalfjo01,0,18.8427,13.1616,0,55.4822,643,185,FALSE
amarari01,0,33.6738,9.0575,0,22.4932,727,0,FALSE
amarial01,0,26.5594,6.4384,0,5.1836,702,0,FALSE
amaroru01,1,18.8163,11.2137,0,53.2247,948,0,FALSE
amaroru02,0,13.5438,7.3096,0,24.2082,485,0,FALSE
amblewa01,0,26.6418,2.2521,0,83.3123,272,0,FALSE
ambrech01,0,8.7651,3.1945,0,14.1973,80,0,FALSE
ambrihe01,0,0.0000,4.0219,70,8.5890,96,0,FALSE
amburtr01,0,0.0000,0.0055,0,1.3863,0,0,FALSE
amelued01,0,3.6036,1.9425,0,36.4411,42,0,FALSE
amesre01,0,3.2417,16.0411,1313,103.2685,533,0,FALSE
amesst01,0,0.0000,0.0329,2,9.3260,4,0,FALSE
amezaal01,0,18.6268,9.2877,0,11.2630,584,0,FALSE
amoledo01,0,6.7340,0.7425,91,124.6384,18,0,FALSE
amorosa01,0,26.4850,8.1178,0,62.2192,517,0,FALSE
amorvi01,0,0.0000,2.3644,22,65.3233,13,0,FALSE
anckewa01,0,0.0000,0.0301,10,107.3014,4,0,FALSE
anderal01,0,11.1877,5.0055,0,76.6795,126,0,FALSE
anderal02,0,0.0000,5.3233,424,31.1890,150,0,FALSE
anderan01,0,16.4603,1.3973,0,73.2274,122,0,FALSE
anderbi01,0,0.0000,0.0192,3,97.2849,2,0,FALSE
anderbo01,0,2.9239,6.1562,450,59.2384,247,0,FALSE
anderbr01,0,75.1369,14.1342,0,20.5616,1834,0,TRUE
anderbr02,0,1.2858,11.6658,906,17.5918,308,0,FALSE
anderbr03,0,26.1059,4.1370,0,13.1808,355,0,FALSE
anderbr04,0,0.1909,10.4740,496,3.1918,188,0,FALSE
anderbr05,0,0.7307,5.4740,0,7.1781,40,0,FALSE
anderbr06,0,78.4691,1.9753,0,3.2904,309,0,FALSE
anderbu01,0,0.0000,1.3096,71,39.2055,64,0,FALSE
anderch01,0,1.1151,5.3808,399,3.1973,169,0,FALSE
anderco01,0,0.0000,3.8877,86,3.5781,39,0,FALSE
andercr01,0,1.3607,2.9397,147,58.5562,82,0,FALSE
anderda01,0,5.4615,1.0986,130,132.2740,21,0,FALSE
anderda02,0,25.9197,9.4137,0,30.1945,873,0,FALSE
anderdr01,0,54.7445,0.0548,0,16.1918,9,0,FALSE
anderdr02,0,0.0000,1.7260,19,3.6247,9,0,FALSE
anderdw01,0,12.0693,2.7342,0,48.5589,149,0,FALSE
anderfe01,0,2.7087,7.3836,0,69.3096,97,0,FALSE
anderfr01,0,1.9336,8.7918,415,104.4822,180,0,FALSE
anderga01,5,67.5878,16.0384,0,12.3425,2228,0,TRUE
anderge01,0,34.6280,4.2740,0,104.3315,269,0,FALSE
andergo01,0,149.6822,0.4877,0,115.2466,127,0,FALSE
anderha01,0,121.5805,0.0329,0,90.6795,9,0,FALSE
anderha02,0,49.1443,4.0493,0,61.6301,484,0,FALSE
anderia01,0,0.0000,1.0959,0,1.1836,0,0,FALSE
anderja01,0,0.0000,2.2932,29,17.4055,32,0,FALSE
anderji01,0,17.1444,6.2411,0,38.2192,419,0,FALSE
anderji02,0,2.1773,5.0521,371,18.3890,122,0,FALSE
anderjo01,0,61.8872,14.0740,0,114.2548,1636,0,FALSE
anderjo02,0,0.0000,3.8521,37,60.4959,24,0,FALSE
anderjo03,0,35.0137,2.0849,0,13.1863,179,0,FALSE
anderju01,0,0.0000,1.4356,57,3.1890,111,0,FALSE
anderke01,0,30.8354,1.3945,0,32.2712,135,0,FALSE
anderla01,0,0.0000,2.7534,28,45.4767,16,0,FALSE
anderla02,0,0.2115,18.9151,402,28.3699,699,0,FALSE
anderla03,0,4.2370,1.6521,0,10.6055,30,0,FALSE
anderma01,0,0.0000,7.0219,167,17.4438,257,0,FALSE
anderma02,0,37.0003,10.5945,0,13.6658,1151,0,FALSE
andermi01,0,19.6729,8.0822,0,43.2137,721,0,FALSE
andermi02,0,0.0000,0.0274,11,29.2384,3,0,FALSE
anderni01,0,0.0000,0.4959,24,3.2000,68,0,FALSE
anderre01,0,0.2490,4.0164,84,81.2548,36,0,FALSE
anderri01,0,0.0000,1.0493,6,42.1973,6,0,FALSE
anderri02,0,0.4679,2.1370,56,34.3808,28,0,FALSE
andersc01,0,0.0000,8.3890,33,27.2986,18,0,FALSE
andersh01,0,0.0000,0.3699,61,3.1945,28,0,FALSE
andersp01,0,90.1675,0.4658,0,63.2356,152,4030,TRUE
anderta01,0,0.0000,1.0055,26,3.4274,12,0,FALSE
anderti01,0,86.8618,3.3041,0,3.1890,521,0,FALSE
anderty01,0,3.4597,2.8904,219,3.5973,75,0,FALSE
anderva01,0,3.6943,6.7671,237,126.6685,42,0,FALSE
anderwa01,0,0.0000,1.9671,26,103.6685,17,0,FALSE
anderwi01,0,7.9365,0.1260,15,112.5918,7,0,FALSE
andinro01,0,14.4222,11.0247,0,6.2411,481,0,FALSE
andrast01,0,0.0000,0.0247,5,16.5863,4,0,FALSE
andrecl01,0,0.0000,0.1589,23,22.4959,8,0,FALSE
andreed01,0,83.1676,7.2384,0,131.4521,779,0,FALSE
andreel01,0,0.0000,0.1151,12,97.5507,6,0,FALSE
andreer01,0,0.0000,0.0822,0,76.6110,15,0,FALSE
andrefr01,0,3.9355,1.0164,0,45.2082,16,0,FALSE
andrehu01,0,0.0000,1.0301,8,74.6521,8,0,FALSE
andreiv01,0,3.6486,7.1260,562,84.2466,253,0,FALSE
andreji01,0,153.6984,0.2082,0,132.5123,53,0,FALSE
andrejo01,0,0.0000,0.2493,34,67.4384,22,0,FALSE
